Project_ID,Line_of_Business,Region,Country_Code,Forecast_Cost,Estimated_Sell_Price,Change_Order_Cost,Change_Order_Sell_Price,Final_Cost,Final_Sell_Price,Estimated_Duration_Days,Delays_Days,Final_Duration_Days,Tier,Risks_registered,Risks prevented
PRJ-3702,Energy,North America,US,3613409,5911801.89,113353.12,141211.87,3726762.12,6053013.76,1031,53,1084,Tier 3,3,3
PRJ-3703,Install,North America,US,1866611,1479344.63,314139.54,354715.75,2180750.54,1834060.37,1007,160,1167,Tier 3,6,2
PRJ-3704,Service,South America,AR,3018003,4645747.09,710759.41,970393.3,3728762.41,5616140.38,417,79,496,Tier 3,3,3
PRJ-3705,Service,Oceania,NZ,2517695,4245369.18,565478.33,844353.45,3083173.33,5089722.63,244,33,277,Tier 3,7,0
PRJ-3706,Install,Africa,ZA,2745791,1698588.98,540085.7,625041.23,3285876.7,2323630.21,1658,161,1819,Tier 3,9,6
PRJ-3707,Install,Oceania,NZ,4272259,6290606.95,677005.52,733898.09,4949264.52,7024505.04,26,0,26,Tier 3,8,5
PRJ-3708,Energy,North America,US,4913167,7660245.17,147307.45,176852.87,5060474.45,7837098.03,1031,122,1153,Tier 2,7,6
PRJ-3709,Service,Oceania,NZ,1041182,1225603.98,43410.69,50194.57,1084592.69,1275798.55,1623,283,1906,Tier 3,10,2
PRJ-3710,Energy,South America,BR,1857926,1391291.63,540925.27,790883.18,2398851.27,2182174.82,1354,91,1445,Tier 3,1,0
PRJ-3711,Energy,Oceania,NZ,2805115,2043443.21,258292.09,271385.58,3063407.09,2314828.78,1313,34,1347,Tier 3,6,5
PRJ-3712,Service,North America,US,2896811,4404462.6,787886.64,1118102.31,3684697.64,5522564.92,398,59,457,Tier 3,5,4
PRJ-3713,Service,South America,AR,738729,638312.67,71960.55,83356.4,810689.55,721669.07,1278,1,1279,Tier 4,5,4
PRJ-3714,Energy,Asia,CN,4162418,4171416.03,1243167.89,1387260.91,5405585.89,5558676.94,878,62,940,Tier 2,8,2
PRJ-3715,Service,Africa,ZA,943974,1145477.48,142167.31,154651.15,1086141.31,1300128.63,1753,295,2048,Tier 3,6,0
PRJ-3716,Energy,Asia,CN,1017936,1680430.73,178245.59,211887.29,1196181.59,1892318.01,1564,176,1740,Tier 3,6,2
PRJ-3717,Service,Europe,FR,1492219,1316031.13,281582.38,414174.95,1773801.38,1730206.08,1526,204,1730,Tier 3,10,7
PRJ-3718,Service,Oceania,NZ,3197229,3207093.74,14501.95,20341.69,3211730.95,3227435.43,347,68,415,Tier 3,6,0
PRJ-3719,Service,North America,US,2395335,2315274.24,698829.57,768183.43,3094164.57,3083457.67,1084,126,1210,Tier 3,5,2
PRJ-3720,Install,North America,MX,165366,263591.36,26403.58,34820.74,191769.58,298412.11,1367,159,1526,Tier 5,2,2
PRJ-3721,Energy,Europe,FR,839034,988371.07,10913.55,15157.88,849947.55,1003528.95,1304,50,1354,Tier 4,5,1
PRJ-3722,Install,Asia,JP,3198537,3703650.55,474877.01,532467.91,3673414.01,4236118.46,1388,58,1446,Tier 3,0,0
PRJ-3723,Energy,Oceania,NZ,804875,596100.43,168052.13,168238.41,972927.13,764338.84,677,2,679,Tier 4,8,6
PRJ-3724,Service,Europe,DE,318977,362092.3,42827.3,43116.05,361804.3,405208.34,1723,309,2032,Tier 4,5,1
PRJ-3725,Energy,South America,BR,1836848,1683948.21,449174.57,666855.92,2286022.57,2350804.13,1375,94,1469,Tier 3,7,2
PRJ-3726,Service,South America,AR,540806,928537.11,119343.62,161063.05,660149.62,1089600.16,956,111,1067,Tier 4,10,6
PRJ-3727,Service,Asia,JP,3497103,3828317.53,673167.05,743945.74,4170270.05,4572263.27,83,14,97,Tier 3,2,0
PRJ-3728,Service,Europe,FR,929622,1049095.43,23924.16,35776.13,953546.16,1084871.56,165,6,171,Tier 4,1,0
PRJ-3729,Energy,North America,MX,3812130,4231202.13,364259.88,483399.1,4176389.88,4714601.23,792,105,897,Tier 3,4,2
PRJ-3730,Energy,Europe,FR,675548,1069444.05,165146.96,182762.9,840694.96,1252206.95,208,0,208,Tier 4,9,2
PRJ-3731,Install,North America,MX,1926017,1753963.55,355962.46,419139.93,2281979.46,2173103.48,772,125,897,Tier 3,6,4
PRJ-3732,Install,Oceania,NZ,1995910,2128410.13,385591.07,456418.5,2381501.07,2584828.63,1107,78,1185,Tier 3,6,2
PRJ-3733,Install,Europe,DE,629095,474810.97,119376.48,151009.76,748471.48,625820.73,1609,259,1868,Tier 4,0,0
PRJ-3734,Energy,Asia,CN,1031525,936275.83,17968.35,20281.08,1049493.35,956556.91,212,31,243,Tier 3,0,0
PRJ-3735,Energy,Africa,EG,4466121,4201763.25,693111.46,693566.39,5159232.46,4895329.65,927,44,971,Tier 2,1,1
PRJ-3736,Install,Asia,JP,1063496,940751.54,133851.9,192990.8,1197347.9,1133742.34,674,88,762,Tier 3,3,1
PRJ-3737,Install,North America,US,4470717,7945652.52,1288618.62,1839707.41,5759335.62,9785359.94,616,3,619,Tier 2,7,0
PRJ-3738,Install,Africa,ZA,1183402,1006019.32,63357.33,94954.16,1246759.33,1100973.48,102,15,117,Tier 3,2,1
PRJ-3739,Install,South America,BR,50988,90003.1,15190.83,17060.41,66178.83,107063.51,1418,124,1542,Tier 5,2,1
PRJ-3740,Energy,Africa,EG,295775,439606.95,16493.19,17124.57,312268.19,456731.52,1197,98,1295,Tier 4,1,1
PRJ-3741,Install,Africa,EG,2553665,2230229.73,232338.26,265879.05,2786003.26,2496108.78,217,29,246,Tier 3,4,4
PRJ-3742,Install,Africa,ZA,3492304,4789640.54,1041363.07,1330125.73,4533667.07,6119766.27,36,3,39,Tier 3,0,0
PRJ-3743,Energy,South America,AR,1532341,2058353.2,396104.72,461705.11,1928445.72,2520058.31,1723,26,1749,Tier 3,8,2
PRJ-3744,Service,North America,MX,2286389,3493827.8,108858.48,148334.94,2395247.48,3642162.74,1764,78,1842,Tier 3,4,1
PRJ-3745,Energy,Oceania,AU,3199910,2455462.4,559593.85,666967.42,3759503.85,3122429.82,111,18,129,Tier 3,3,3
PRJ-3746,Service,South America,BR,4858284,7644622.16,78049.31,95891.32,4936333.31,7740513.48,1157,58,1215,Tier 3,0,0
PRJ-3747,Install,Oceania,AU,2943921,3637432.73,729296.06,868207.31,3673217.06,4505640.03,1585,185,1770,Tier 3,7,7
PRJ-3748,Energy,Africa,ZA,2608807,2068814.16,138123.38,164586.59,2746930.38,2233400.75,921,52,973,Tier 3,6,0
PRJ-3749,Energy,North America,US,316010,339203.22,13431.77,16474.7,329441.77,355677.93,231,12,243,Tier 4,4,0
PRJ-3750,Energy,South America,AR,2228321,2828916.31,210272.8,265185.83,2438593.8,3094102.13,144,25,169,Tier 3,4,3
PRJ-3751,Service,Asia,CN,1227201,1694209.34,73241.6,79652.98,1300442.6,1773862.33,382,26,408,Tier 3,0,0
PRJ-3752,Install,Africa,ZA,2398264,2268920.28,250191.72,374339.56,2648455.72,2643259.83,749,54,803,Tier 3,8,7
PRJ-3753,Service,Asia,JP,2663543,4571313.34,727763.96,961502.99,3391306.96,5532816.34,1636,106,1742,Tier 3,3,0
PRJ-3754,Energy,South America,BR,335102,230139,71141.6,104448.68,406243.6,334587.69,1002,22,1024,Tier 4,9,9
PRJ-3755,Service,Africa,EG,3174377,3780503.22,604381.24,712951.66,3778758.24,4493454.88,210,34,244,Tier 3,5,0
PRJ-3756,Energy,Europe,FR,734534,1093665.24,24921.27,25162.56,759455.27,1118827.8,1722,176,1898,Tier 4,10,10
PRJ-3757,Energy,Africa,EG,2685701,3406548.38,165828.44,204381.75,2851529.44,3610930.13,669,126,795,Tier 3,3,3
PRJ-3758,Energy,Oceania,AU,636755,1098960.81,142440.96,192321.14,779195.96,1291281.96,858,136,994,Tier 4,3,3
PRJ-3759,Energy,North America,US,4379826,6564359.45,1299751.96,1554987.28,5679577.96,8119346.73,1089,146,1235,Tier 2,4,4
PRJ-3760,Install,Asia,CN,4149170,7030456.4,338733.28,426291.87,4487903.28,7456748.27,1437,192,1629,Tier 3,2,0
PRJ-3761,Service,Asia,JP,3205952,4788661.02,608686.4,798957.07,3814638.4,5587618.09,987,178,1165,Tier 3,2,1
PRJ-3762,Install,South America,AR,2149651,3475525.88,381720.38,445975.75,2531371.38,3921501.63,784,91,875,Tier 3,4,1
PRJ-3763,Install,Oceania,NZ,2378730,3826249.6,653548.82,923465.54,3032278.82,4749715.14,1502,159,1661,Tier 3,9,9
PRJ-3764,Energy,North America,US,2190163,3810740.98,604287.18,730327.07,2794450.18,4541068.04,1781,313,2094,Tier 3,6,6
PRJ-3765,Energy,North America,US,1780256,1499977.58,259297.14,387106.95,2039553.14,1887084.53,1095,125,1220,Tier 3,7,3
PRJ-3766,Service,Africa,ZA,4899302,6137546.65,1001389.42,1373821.68,5900691.42,7511368.34,653,51,704,Tier 2,0,0
PRJ-3767,Service,Oceania,AU,1391072,2086936.76,244838.04,315540.03,1635910.04,2402476.79,835,151,986,Tier 3,3,1
PRJ-3768,Energy,South America,AR,1810622,1276827.3,352672.02,501377.8,2163294.02,1778205.1,1567,110,1677,Tier 3,4,1
PRJ-3769,Install,North America,MX,1359688,1813121.42,70344.18,104402.7,1430032.18,1917524.12,1819,341,2160,Tier 3,8,3
PRJ-3770,Service,Asia,CN,1802377,2642170.33,234495.44,268110.05,2036872.44,2910280.39,820,37,857,Tier 3,2,0
PRJ-3771,Install,Africa,EG,2365624,2230152.07,102914.55,108590.15,2468538.55,2338742.22,671,78,749,Tier 3,6,3
PRJ-3772,Energy,North America,US,4842888,7505214.77,1188612.66,1590162.55,6031500.66,9095377.31,1304,210,1514,Tier 2,4,2
PRJ-3773,Install,Europe,FR,606007,998069.82,149482.3,207350.3,755489.3,1205420.11,441,70,511,Tier 4,7,5
PRJ-3774,Service,North America,US,3038116,5064256.31,485919.17,566406.4,3524035.17,5630662.71,879,131,1010,Tier 3,9,4
PRJ-3775,Energy,South America,BR,2298249,1389687.44,460462.24,620946.28,2758711.24,2010633.72,1320,250,1570,Tier 3,4,0
PRJ-3776,Energy,South America,BR,250380,305501.13,14417.89,21461.26,264797.89,326962.4,955,166,1121,Tier 4,4,1
PRJ-3777,Service,North America,MX,2753403,2009836.4,203693.38,264947.27,2957096.38,2274783.67,768,144,912,Tier 3,5,4
PRJ-3778,Install,North America,MX,1934856,1835520.24,59365.54,74506.64,1994221.54,1910026.87,1596,14,1610,Tier 3,9,3
PRJ-3779,Energy,Oceania,NZ,3365922,5879644.77,863934.62,1097147.58,4229856.62,6976792.34,554,58,612,Tier 3,4,4
PRJ-3780,Energy,Europe,FR,163461,128850.07,28930.15,34957.68,192391.15,163807.75,342,15,357,Tier 5,1,0
PRJ-3781,Service,Africa,ZA,3233811,3290385.07,400596.79,569174.5,3634407.79,3859559.56,1178,181,1359,Tier 3,5,0
PRJ-3782,Energy,Asia,JP,3286267,2290051.64,554100.16,693643.84,3840367.16,2983695.48,740,0,740,Tier 3,7,0
PRJ-3783,Service,Oceania,AU,2227918,2265696.88,93981.96,116837.11,2321899.96,2382533.99,875,109,984,Tier 3,3,1
PRJ-3784,Service,Africa,ZA,381168,608718.48,79328.65,104632.85,460496.65,713351.33,866,86,952,Tier 4,7,5
PRJ-3785,Service,Europe,DE,2018877,3620380.51,510758.26,641569.68,2529635.26,4261950.19,559,63,622,Tier 3,9,8
PRJ-3786,Install,Oceania,AU,4351831,4458803.74,1283702.39,1587239.07,5635533.39,6046042.81,1624,178,1802,Tier 2,1,0
PRJ-3787,Install,Asia,CN,3889169,6650327.01,407046.01,572735.26,4296215.01,7223062.27,624,6,630,Tier 3,2,0
PRJ-3788,Install,South America,AR,3209945,2394185.42,534956.76,671058.45,3744901.76,3065243.87,523,10,533,Tier 3,6,2
PRJ-3789,Install,South America,BR,152302,273894.38,35593.06,46898.57,187895.06,320792.95,72,3,75,Tier 5,3,1
PRJ-3790,Energy,Africa,EG,2180646,3430099.27,106716.26,109829.2,2287362.26,3539928.47,277,32,309,Tier 3,2,1
PRJ-3791,Install,South America,BR,4075680,5906214.54,372590.62,470933.65,4448270.62,6377148.19,1734,195,1929,Tier 3,8,4
PRJ-3792,Service,South America,AR,4819048,7894113.07,605176.55,760957.87,5424224.55,8655070.94,182,0,182,Tier 2,7,2
PRJ-3793,Service,North America,MX,2699036,2221953.95,241110.13,249816.99,2940146.13,2471770.94,850,65,915,Tier 3,2,0
PRJ-3794,Service,Europe,DE,3237223,3989342.12,729759.04,743221.44,3966982.04,4732563.56,1119,33,1152,Tier 3,6,2
PRJ-3795,Service,Europe,FR,1929396,2152174.63,344078.17,505042.83,2273474.17,2657217.46,313,31,344,Tier 3,6,6
PRJ-3796,Service,Africa,EG,472911,652975.93,104594.68,149473.42,577505.68,802449.35,1248,41,1289,Tier 4,5,1
PRJ-3797,Install,South America,AR,2927830,2364906.18,107169.64,119914.09,3034999.64,2484820.28,895,143,1038,Tier 3,3,0
PRJ-3798,Energy,Africa,ZA,2650066,3730215.54,697418.13,971389.78,3347484.13,4701605.32,987,80,1067,Tier 3,9,8
PRJ-3799,Install,South America,AR,2602209,4471470.77,165799.95,201270.4,2768008.95,4672741.17,1122,120,1242,Tier 3,5,1
PRJ-3800,Energy,Oceania,NZ,3818726,2371886.9,195024.46,259865.71,4013750.46,2631752.61,722,93,815,Tier 3,0,0
PRJ-3801,Service,North America,MX,1727078,1400139.32,294782.63,408797.83,2021860.63,1808937.14,271,22,293,Tier 3,8,5
PRJ-3802,Install,Asia,JP,1060696,1406396.92,21606.18,23349.75,1082302.18,1429746.66,903,139,1042,Tier 3,0,0
PRJ-3803,Service,Asia,JP,4469640,7805399.56,551586.19,676558.26,5021226.19,8481957.81,324,2,326,Tier 2,0,0
PRJ-3804,Install,Africa,EG,4809254,3267118.69,1011882.76,1348101.25,5821136.76,4615219.94,286,53,339,Tier 2,9,1
PRJ-3805,Install,Oceania,NZ,3868037,6940492.03,163313.83,197154.87,4031350.83,7137646.9,1609,131,1740,Tier 3,6,4
PRJ-3806,Energy,Oceania,AU,1374853,1207981.39,167495.96,232686.27,1542348.96,1440667.66,510,38,548,Tier 3,8,7
PRJ-3807,Service,Asia,CN,4519869,7168917.8,233225.35,342792.16,4753094.35,7511709.96,1556,143,1699,Tier 3,0,0
PRJ-3808,Install,Europe,FR,1726101,2111075.33,231888.09,329559.19,1957989.09,2440634.52,1702,307,2009,Tier 3,8,8
PRJ-3809,Install,Asia,CN,2733409,4577695.53,544455.41,566788.64,3277864.41,5144484.17,1443,132,1575,Tier 3,0,0
PRJ-3810,Energy,Africa,EG,2660131,2904599.88,61601.56,72030.81,2721732.56,2976630.69,1295,203,1498,Tier 3,6,1
PRJ-3811,Install,Europe,DE,4179716,3029914.96,207910.49,294838.16,4387626.49,3324753.12,1034,58,1092,Tier 3,5,3
PRJ-3812,Install,South America,AR,3886000,3969469.87,922510.41,933425.34,4808510.41,4902895.21,32,3,35,Tier 3,1,1
PRJ-3813,Service,South America,AR,3053396,2657180.37,457583.47,564614.97,3510979.47,3221795.35,1053,123,1176,Tier 3,7,4
PRJ-3814,Service,Europe,DE,2168370,2254067.34,459561.44,664710.75,2627931.44,2918778.09,228,18,246,Tier 3,7,1
PRJ-3815,Service,South America,BR,598827,822564.46,164426.88,219146.04,763253.88,1041710.5,643,84,727,Tier 4,1,1
PRJ-3816,Energy,South America,BR,725682,673794.25,141754.23,175920.09,867436.23,849714.35,943,117,1060,Tier 4,3,3
PRJ-3817,Install,Europe,DE,2586132,3202356.78,307457.69,366792.37,2893589.69,3569149.15,927,84,1011,Tier 3,4,1
PRJ-3818,Service,Asia,CN,4219223,6849909.99,333979.11,383381.97,4553202.11,7233291.97,802,10,812,Tier 3,4,3
PRJ-3819,Energy,North America,MX,2659868,2684200.85,20693.66,23233.11,2680561.66,2707433.95,893,83,976,Tier 3,9,4
PRJ-3820,Service,Africa,ZA,3248573,2607604.61,563285.63,674888.5,3811858.63,3282493.11,520,63,583,Tier 3,5,1
PRJ-3821,Install,Asia,CN,2206931,2653814.86,640138.59,890157.89,2847069.59,3543972.75,490,50,540,Tier 3,6,2
PRJ-3822,Install,Oceania,AU,2568315,3849811.65,565416.55,614738.44,3133731.55,4464550.09,1736,139,1875,Tier 3,4,2
PRJ-3823,Energy,Oceania,NZ,1405359,1485740.6,157764.75,162325.32,1563123.75,1648065.92,1390,165,1555,Tier 3,2,2
PRJ-3824,Service,Asia,JP,4525207,4844514.37,1041629.38,1091965.57,5566836.38,5936479.93,87,15,102,Tier 2,3,2
PRJ-3825,Energy,South America,AR,4204465,7491800.91,1155918.51,1504313.18,5360383.51,8996114.09,1367,167,1534,Tier 2,4,0
PRJ-3826,Energy,Europe,DE,236320,153628.32,44680.18,64336.28,281000.18,217964.6,1300,4,1304,Tier 4,0,0
PRJ-3827,Install,North America,MX,1671771,1394430.88,413296.06,510725.81,2085067.06,1905156.69,665,34,699,Tier 3,7,2
PRJ-3828,Service,North America,MX,4512343,3485274.48,1073847.55,1584075.79,5586190.55,5069350.27,1197,213,1410,Tier 2,0,0
PRJ-3829,Install,North America,US,1252706,1878218.36,147893.58,207810.17,1400599.58,2086028.53,248,4,252,Tier 3,1,1
PRJ-3830,Energy,Europe,FR,708341,1190499.12,21089.06,27081.33,729430.06,1217580.44,1568,0,1568,Tier 4,4,2
PRJ-3831,Install,Africa,EG,4329047,3391508.36,832374.31,1088350.21,5161421.31,4479858.57,1339,135,1474,Tier 2,1,1
PRJ-3832,Service,South America,BR,636343,699434.86,188133.22,188823.18,824476.22,888258.03,793,74,867,Tier 4,4,2
PRJ-3833,Install,Oceania,AU,3946226,5326804.72,88094.21,89658.01,4034320.21,5416462.72,509,34,543,Tier 3,3,3
PRJ-3834,Install,Africa,EG,3853947,6507209.01,657310.07,859472.63,4511257.07,7366681.64,550,108,658,Tier 3,5,1
PRJ-3835,Service,Asia,CN,3807238,3723621.69,97567.55,125665.79,3904805.55,3849287.48,306,44,350,Tier 3,7,3
PRJ-3836,Energy,Africa,EG,3250984,2160446.68,199830.16,244786.97,3450814.16,2405233.65,1310,22,1332,Tier 3,0,0
PRJ-3837,Energy,Africa,ZA,170946,274926.68,44444.28,58320.57,215390.28,333247.25,1050,139,1189,Tier 5,9,9
PRJ-3838,Service,Africa,EG,3535613,5489411.38,944702.07,1360836.66,4480315.07,6850248.04,409,27,436,Tier 3,7,1
PRJ-3839,Install,South America,AR,3637383,3713838.41,433732.75,499879.24,4071115.75,4213717.65,1118,180,1298,Tier 3,8,5
PRJ-3840,Install,Asia,JP,2983777,5279929.35,417713.51,464677.14,3401490.51,5744606.49,273,29,302,Tier 3,10,9
PRJ-3841,Energy,South America,BR,4923385,7794233.11,1136968.49,1174859.15,6060353.49,8969092.26,475,67,542,Tier 2,6,6
PRJ-3842,Install,Asia,CN,3054086,4775560.02,222063.54,302894.69,3276149.54,5078454.71,1709,264,1973,Tier 3,2,0
PRJ-3843,Service,Africa,ZA,90420,128971.31,14207.27,17425.31,104627.27,146396.62,577,15,592,Tier 5,0,0
PRJ-3844,Service,Europe,FR,3892376,4716700.62,834260.59,1109669.39,4726636.59,5826370.01,154,28,182,Tier 3,8,1
PRJ-3845,Install,Oceania,NZ,3946693,7018242.58,8913.02,8981.42,3955606.02,7027224,1721,18,1739,Tier 3,3,1
PRJ-3846,Install,Asia,JP,201245,309551.46,16927.5,23752.93,218172.5,333304.39,1821,285,2106,Tier 5,4,3
PRJ-3847,Service,Africa,ZA,4580392,5419766.83,1195095.98,1791233,5775487.98,7210999.83,551,85,636,Tier 2,4,0
PRJ-3848,Service,North America,US,905385,879171.83,198022.42,234329.41,1103407.42,1113501.24,1785,65,1850,Tier 3,0,0
PRJ-3849,Service,Oceania,NZ,4855389,5984792.74,704166.62,854685.39,5559555.62,6839478.12,94,3,97,Tier 2,2,0
PRJ-3850,Install,Oceania,AU,1604391,2719835.96,17917.53,23345.54,1622308.53,2743181.5,1724,134,1858,Tier 3,10,8
PRJ-3851,Service,South America,BR,1838373,2504075.25,402773.68,403067.76,2241146.68,2907143.01,1084,129,1213,Tier 3,7,5
PRJ-3852,Energy,Oceania,NZ,3132632,2311703.67,331525.71,398423.21,3464157.71,2710126.88,1820,112,1932,Tier 3,9,3
PRJ-3853,Service,North America,US,3033326,4604760.83,208608.06,210940.94,3241934.06,4815701.77,1333,104,1437,Tier 3,6,3
PRJ-3854,Service,North America,US,184363,323440.29,40138.67,47338.14,224501.67,370778.43,52,2,54,Tier 5,8,3
PRJ-3855,Service,Oceania,AU,579617,710043.42,138395.36,195345.6,718012.36,905389.02,82,1,83,Tier 4,1,0
PRJ-3856,Install,Asia,JP,2505742,3392992.94,401446.72,534581.26,2907188.72,3927574.2,1121,218,1339,Tier 3,2,2
PRJ-3857,Install,Africa,ZA,3675550,2385867.14,919651.3,1102506.14,4595201.3,3488373.28,1011,76,1087,Tier 3,9,8
PRJ-3858,Install,South America,AR,1708873,2884998.81,13888.93,19658.35,1722761.93,2904657.16,1020,108,1128,Tier 3,10,5
PRJ-3859,Install,Oceania,AU,2618667,2318054.1,446563.44,556106.65,3065230.44,2874160.74,380,54,434,Tier 3,5,2
PRJ-3860,Energy,South America,BR,911858,1222450.99,188897.26,215250.14,1100755.26,1437701.13,1433,105,1538,Tier 3,3,3
PRJ-3861,Service,North America,US,2487765,2870665.86,281691.39,411439.76,2769456.39,3282105.62,266,41,307,Tier 3,3,3
PRJ-3862,Install,Europe,DE,896836,671285.61,212840.17,287423.89,1109676.17,958709.5,1367,129,1496,Tier 3,1,1
PRJ-3863,Install,Europe,DE,1418591,2002788.85,188412.02,205406.18,1607003.02,2208195.02,143,24,167,Tier 3,6,0
PRJ-3864,Install,Europe,DE,2830643,3160925.24,24301.85,25837.46,2854944.85,3186762.7,1724,158,1882,Tier 3,0,0
PRJ-3865,Service,Asia,CN,1625951,1901054.15,21934.3,31454.17,1647885.3,1932508.32,119,8,127,Tier 3,8,2
PRJ-3866,Energy,Europe,FR,589947,682900.87,166944.15,220769.55,756891.15,903670.42,1424,21,1445,Tier 4,3,3
PRJ-3867,Install,South America,AR,631711,494642.93,149717.85,168204.24,781428.85,662847.17,1014,168,1182,Tier 4,3,2
PRJ-3868,Install,Asia,JP,2045383,3467869.14,375653.71,430951.97,2421036.71,3898821.11,1629,237,1866,Tier 3,6,0
PRJ-3869,Energy,South America,AR,2604897,2675776.4,494185.52,657554.67,3099082.52,3333331.07,391,4,395,Tier 3,8,0
PRJ-3870,Energy,North America,MX,678217,1192125.91,166209.07,190457.36,844426.07,1382583.26,174,3,177,Tier 4,8,6
PRJ-3871,Energy,Oceania,NZ,4711715,3463995.56,493663.53,721411,5205378.53,4185406.55,146,7,153,Tier 2,6,5
PRJ-3872,Install,Asia,CN,1073427,1299209.01,230095.2,279898.34,1303522.2,1579107.35,1680,190,1870,Tier 3,8,4
PRJ-3873,Install,Europe,DE,560678,929004.69,119152.7,129951.19,679830.7,1058955.89,708,103,811,Tier 4,6,4
PRJ-3874,Energy,Africa,EG,2025882,2602465.81,371344.82,453980.77,2397226.82,3056446.58,1534,268,1802,Tier 3,1,1
PRJ-3875,Energy,Africa,EG,2398881,3130155.08,698778.28,992308.96,3097659.28,4122464.04,1268,49,1317,Tier 3,0,0
PRJ-3876,Install,South America,BR,4568892,7443559.15,1335202.62,1699257.21,5904094.62,9142816.36,1702,118,1820,Tier 2,1,0
PRJ-3877,Energy,Oceania,AU,3786171,3230075.23,777734.59,1139090.27,4563905.59,4369165.5,1540,29,1569,Tier 3,1,1
PRJ-3878,Install,North America,US,3721338,4081067.4,531295.85,743809.77,4252633.85,4824877.17,1250,137,1387,Tier 3,2,2
PRJ-3879,Energy,Europe,DE,3375638,3653112.04,290387.44,433715.99,3666025.44,4086828.03,291,29,320,Tier 3,5,0
PRJ-3880,Energy,Asia,CN,4906256,3283285.82,956636.11,1108362.08,5862892.11,4391647.9,184,1,185,Tier 2,7,1
PRJ-3881,Service,Oceania,AU,3425309,5943529.63,52916.57,56873.68,3478225.57,6000403.31,1580,120,1700,Tier 3,10,0
PRJ-3882,Install,Oceania,AU,1992777,3240623.23,451610.38,614383.99,2444387.38,3855007.22,1486,51,1537,Tier 3,7,4
PRJ-3883,Install,Asia,CN,3406236,2442387.89,531999.71,736029.77,3938235.71,3178417.66,341,1,342,Tier 3,4,2
PRJ-3884,Service,Africa,EG,4961522,5094532.75,918314.05,1285109.04,5879836.05,6379641.79,522,4,526,Tier 2,4,3
PRJ-3885,Install,Oceania,NZ,687905,863557.89,61702.76,76743.04,749607.76,940300.93,1199,194,1393,Tier 4,1,1
PRJ-3886,Service,South America,BR,1007496,975201.14,248234.9,298346.1,1255730.9,1273547.24,808,106,914,Tier 3,2,2
PRJ-3887,Energy,Asia,CN,1452771,1789395.87,87766.37,110324.31,1540537.37,1899720.18,190,29,219,Tier 3,3,2
PRJ-3888,Install,Africa,EG,4465373,3263440.83,667528.71,801005.12,5132901.71,4064445.95,1149,42,1191,Tier 2,0,0
PRJ-3889,Service,Oceania,NZ,660079,715777.07,117897.57,147757.96,777976.57,863535.03,269,37,306,Tier 4,7,7
PRJ-3890,Install,Africa,ZA,146585,180650.01,40193.28,43204.86,186778.28,223854.86,518,18,536,Tier 5,0,0
PRJ-3891,Energy,Oceania,AU,2866623,2483410.46,380001.23,405187.88,3246624.23,2888598.34,191,37,228,Tier 3,2,2
PRJ-3892,Service,Asia,JP,1416749,1357996.67,315077.09,387176.03,1731826.09,1745172.7,1309,118,1427,Tier 3,8,7
PRJ-3893,Service,South America,BR,1986228,3148198.4,54473.98,76967.91,2040701.98,3225166.31,127,5,132,Tier 3,2,1
PRJ-3894,Energy,Asia,JP,4116184,3485114,865498.75,890580.17,4981682.75,4375694.16,756,99,855,Tier 3,5,0
PRJ-3895,Service,Oceania,NZ,1846455,1592885.59,126643.93,175168.83,1973098.93,1768054.42,1505,133,1638,Tier 3,7,7
PRJ-3896,Service,Oceania,AU,1277344,904740.79,49779.01,51780.21,1327123.01,956520.99,1087,186,1273,Tier 3,0,0
